<<<<<<< HEAD
audio_path,sentence,language
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25697632.mp3,Les autres postes étaient remplis par des premiers maîtres expérimentés.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_32166.mp3,Spotted dick is a classic British pudding.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18292157.mp3,Route de Messigny au numéro dix,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_597494.mp3,It's doubled our circulation.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19758620.mp3,Mais ses postes ont toujours été au sein des affaires internationales.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_12524161.mp3,Why are we doing this again?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_524932.mp3,But you know that I'm not going to go to Mecca.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35761548.mp3,La Belgique se classe troisième de ce mondial.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_41155411.mp3,Elle est née le à Saint-Mandé.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_33595295.mp3,Elle abrite actuellement le musée de Provins et du Provinois.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32959229.mp3,L'industrie légère utilise les matières premières importées.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35922683.mp3,"Ce centre fournit d'ores et déjà en combustible le Kazakhstan, l’Ukraine et l’Arménie.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_92362.mp3,I want to book the Pollen Street Social in South Dartmouth for this morning.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30712951.mp3,Elles doivent également avoir une perspective internationale.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17485190.mp3,Une douzaine tout au plus.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17563554.mp3,Mais cinq heures par semaine ne font pas un poste.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27456241.mp3,"Même si l'album n'atteint pas le succès escompté, il se vend à exemplaires.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21342563.mp3,"Elle est située à Greenwich Village, sur l'île de Manhattan.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18854573.mp3,Many subsequently returned to the drug trade.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18581192.mp3,"""He ain't come in yet,"" says Judy.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17751508.mp3,"Tiens, connais-tu cela ?",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32418347.mp3,Ce mouvement plutôt simple convient aux débutants.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23744672.mp3,Ses cendres sont répandues en mer près de Frontignan où il s'était retiré.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27645203.mp3,Il est le père de Mario Bava.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18485112.mp3,Boulevard André Delorme à Avignon,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21236893.mp3,C'est également la première médaille olympique remportée en judo par un sportif algérien.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_36514440.mp3,Il a peut-être été marié deux fois.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_81441.mp3,She'll be back in a second.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19339068.mp3,Il a publié plusieurs ouvrages consacrés à l'espionnage et à la Résistance.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19784314.mp3,Le cours d'eau s'écoule globalement de l'est vers l'ouest.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18506555.mp3,Natural selection must take its course.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_556160.mp3,"""And what do you do in Salem?"" he insisted.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_567511.mp3,The wind has many names.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27032250.mp3,"Cette même année, le groupe change définitivement de nom pour Arcania.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18476498.mp3,Quel temps exécrable !,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19435754.mp3,"Il bénéficie d'un contrat Roseta, qui lui permet d'être rémunéré par la Communauté française.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17714380.mp3,"Impasse des Deux Jardins, quatorze mille six cent dix Anisy",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_12724492.mp3,Elena will be late.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_36401607.mp3,Ce bâtiment est situé rue du Général-Gouraud à Obernai.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24257362.mp3,"Dans cette région, résident essentiellement les Wés et les Do.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22675163.mp3,Les références à certains de ces films sont présentes dans le jeu.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27311991.mp3,Une place et une rue de cette commune porte d'ailleurs son nom.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_31200614.mp3,Au bout du canon se trouve un frein de bouche.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17785964.mp3,The hinge on the door creaked with old age.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_36284565.mp3,Les restes de la division Charlemagne sont réorganisés en deux bataillons.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_92978.mp3,Scanning a QR code is trivial and requires absolutely no skill.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_560600.mp3,Sick at heart,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23858633.mp3,"Depuis petite, elle étudie le piano et la guitare.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_33488547.mp3,"En septembre, elle pose dans l'édition allemande du magazine Playboy.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20682474.mp3,"Il est alors responsable des pays de l'Est, de l'Asie et de l'Océanie.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_660401.mp3,actor Jackie Chan signing autographs for eager fans.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24718195.mp3,Il établit dès cette époque les bases de sa méthode d'étude des vases.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18168152.mp3,"Maintenant, jeune homme, dit mon compagnon, voilà le moment de vous servir de votre pistolet.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22982373.mp3,Tu ne l'as pas vue ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_665933.mp3,I want to do something big and something important.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19024300.mp3,Saison en cours.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17348027.mp3,Let well alone.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_211426.mp3,The boy mumbled an answer that allowed him to avoid responding to her question.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18169628.mp3,"Rue Robert Mankel, Vertou",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22197682.mp3,La rivière le Grand Morin est le principal cours d'eau de Vindey.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_595399.mp3,What would you do with a gun in your back?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19787836.mp3,Il joue ensuite au Berliner Schlittschuhclub cinq ans.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_29146016.mp3,"Claude Monet vient aussi, quand ce n'est pas Bonnard qui se rend à Giverny.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22115131.mp3,"Sa tête est de profil rectiligne, attachée à une encolure musclée.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_14700.mp3,He's on the way.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17907590.mp3,Ne dis pas mon nom.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18073238.mp3,"En l’état actuel, l’article L.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19999757.mp3,Cette date est aussi un jour férié pour une grande partie des fonctionnaires fédéraux.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25959008.mp3,Il comporte également un train à vapeur qui fait le tour du parc.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18424037.mp3,The very thought of the effort to swim over was nauseating.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17681995.mp3,"Soit ils ne s’en occupent pas, soit cela leur prend un temps fou.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_26134386.mp3,Les étages supérieurs sont destinés aux demeures.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18315036.mp3,Formula one racing is performed by highly skilled drivers.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20280440.mp3,Son fils Romain pratique également l'escrime.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20117219.mp3,"Oh! comme il est bon d’être parti, monsieur le maire !",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23958607.mp3,Sois grand et fort avec une lumière d’astre ;,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18847952.mp3,Cassander arrived in Athens soon after and occupied Piraeus.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17265760.mp3,"Cold hands, warm heart.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35777122.mp3,L'épinéphrine dans les auto-injecteurs expire au bout d'un an.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35316873.mp3,Le bâtiment principal restant est toujours de couleur ocre.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_541457.mp3,He knew he was stronger than his friend.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_174431.mp3,How to avoid a massive die-off of the colony.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17340208.mp3,What has become of him?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18140915.mp3,J’ai vu le directeur du Mouvement …,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27039469.mp3,Des unités militaires se mobilisent spontanément.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17490047.mp3,Comment est votre frère ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19648752.mp3,"Car enfin, continua-t-il, ces canailles ont les titres...",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_666225.mp3,It takes two to have an argument.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24524783.mp3,Personne ne cria à la censure.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_538362.mp3,And the solid part was called the Philosopher's Stone.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22065604.mp3,Son chef-lieu est la ville de Kishanganj.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_29865848.mp3,L’Hôpital Renée-Sabran existe toujours.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18421976.mp3,A new preacher and a new doctrine come to Jerusalem.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_40150838.mp3,Il élabore des plans détaillés et impose ses décisions.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23687629.mp3,Le personnage de Colin Pitchfork est joué par Nathan Wright.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17931413.mp3,"Dans le texte du Gouvernement, c’est le département qui devenait le chef de file.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23979578.mp3,Cette mention domine l'étiquette même si elle est facultative.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_37450917.mp3,Maximilien voulait une impression d'une Écriture similaire.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_36388814.mp3,Il croit voir ses mains pleines de son sang.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17358964.mp3,Il y avait plus de trois cent personnes dans la salle.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19767005.mp3,"Cette cicadelle grise, seule espèce européenne de son genre, est relativement rare.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_108528.mp3,Monkeys smile when they are scared.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18312960.mp3,Rue Pascal au numéro quarante-huit,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_37162149.mp3,Cette espèce est endémique du centre des États-Unis.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_38590568.mp3,Ses parents se séparent lorsqu'elle a sept ans.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18570171.mp3,Elle s'est cassée la hanche au ski.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_28857526.mp3,"Vous avez, chère Georgina, des dispositions aux grandeurs.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18451977.mp3,The singing voice approached rapidly.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_212863.mp3,What's up homies?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_508272.mp3,All's well that ends well.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18691063.mp3,Les étudiants ne viennent pas à mon stand.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18224772.mp3,Rue des Meriens au numéro vingt-trois,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_21155.mp3,"From where he sat, he could observe the plaza.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_176167.mp3,What do you mean she can't get away?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17366386.mp3,Qu'est-ce que vous ouvrirez ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18733438.mp3,They felt the most significant force was competition.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_33549423.mp3,Leonard Feather naît à Londres dans une famille juive de classe moyenne.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17899482.mp3,It’s time to save the Internet again.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17358501.mp3,Et ça viendra ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_16373.mp3,And I'll sign a paper.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_163066.mp3,Playing the market with the company's money?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17919447.mp3,"Darling, I have a gift for you.",en
